timestamp,asset_id,lbw,timeline_index,sigma_t,next_arithmetic_return,normalized_return_1,normalized_return_21,normalized_return_63,normalized_return_126,normalized_return_256,macd_8_24,macd_16_28,macd_32_96,nu,gamma
2025-04-13T00:00:00,FETUSD,252,313,0.061936085746110731,-0.017265330422702996,0.54315711488335805,-0.032558778222957142,-0.67957799169912525,-1.0824163424992428,-0.56709513072134521,-1.3682547814495527,-2.0887527318632539,-3.9669820740660118,0.87138195873619506,0.15052625215616613
2025-04-14T00:00:00,FETUSD,252,314,0.060974864354408402,-0.075726978998384445,-0.28315488038399694,-0.35306132053029471,-0.76742727043898284,-1.0403272700785759,-0.57693148777781911,-1.2903241253943598,-2.0475515040415937,-3.9730974290551444,0.73407922697177508,0.54173420785851678
2025-04-15T00:00:00,FETUSD,252,315,0.061396123413192998,0.0054620930740659872,-1.2334162938716091,-0.66784299942951986,-0.82092917297419776,-1.0547135710870201,-0.58973578128294579,-1.2593410861017684,-2.0185365443636214,-3.9591713430664894,0.81295641261388762,0.62725464158434385
2025-04-16T00:00:00,FETUSD,252,316,0.060409325539144444,0.092568448500651948,0.090418044322092689,-0.62777862985310562,-0.87647732626948671,-1.0998935462011321,-0.5496061100428915,-1.2386056725353076,-2.0083478999112052,-3.9823349895633577,0.95456463955952442,0.75557337032639937
2025-04-17T00:00:00,FETUSD,252,317,0.061913138455903328,0.016905330151153444,1.4951341639155051,-0.29189345343668954,-0.71607708720324237,-1.0370819768691513,-0.47888508699161986,-1.1646003484399607,-1.974403698515292,-4.0040066230255542,0.96209362710330693,0.75232376466352158
2025-04-18T00:00:00,FETUSD,252,318,0.060977191884468103,0.099745746137297184,0.27724022095316497,0.066298265061598041,-0.75088374008579684,-1.0442049123988921,-0.36964152811597223,-1.0987260216535564,-1.9584994038848718,-4.0669789076747644,0.7611410335212424,0.52607744153975144
2025-04-19T00:00:00,FETUSD,252,319,0.062622345192072479,0.07504890627778768,1.5928139681029436,0.74188185669902995,-0.53095096590758817,-0.94744796648883955,-0.3454106050446637,-0.95796743598182998,-1.8932780141223433,-4.0885119158941832,0.61647989499693845,0.49404344555660462
2025-04-20T00:00:00,FETUSD,252,320,0.062945989534841054,0.033085194375516984,1.1922746283343055,0.96848836081788914,-0.44174498619169278,-0.93105965798704482,-0.25281984103227101,-0.77151273119628305,-1.8076985751799863,-4.1165354881814133,0.92780627926480386,0.077139830879703095
2025-04-21T00:00:00,FETUSD,252,321,0.062110791180494576,-0.026901521216973635,0.5326802918895549,1.3322544151833,-0.35260923601664212,-0.91553917453802269,-0.2645131246931039,-0.56786650024276109,-1.7002465522409025,-4.1157772726841406,0.98376927341633646,0.20705417734363815
2025-04-22T00:00:00,FETUSD,252,322,0.061367604955657455,0.021063024518677035,-0.43836680992213961,0.96959147173339288,-0.3151433827424498,-0.91311474492164457,-0.29151622179573944,-0.40872270117054582,-1.5983640652110647,-4.0877992655299913,0.97060779268031783,0.12542531733117956
